DashWare Lum CSV File
Time,Longitude [deg],Latitude [deg],Altitude [m],Speed [m/s],TemperatureA [C],TemperatureB [C],NumSatellites,VerticalSpeed [m/s]
2022/05/28 22:38:54,-119.523700,47.276720,7664.5983,4.0547,-33.13,-12.13,12,-12.73
2022/05/28 22:38:56,-119.523670,47.276820,7641.0983,6.7548,-32.94,-12.13,12,-12.60
2022/05/28 22:38:58,-119.523680,47.276970,7617.5006,8.0601,-32.69,-12.19,12,-12.49
2022/05/28 22:39:00,-119.523680,47.277100,7594.1011,6.4016,-32.56,-12.19,12,-12.39
2022/05/28 22:39:02,-119.523640,47.277210,7571.1009,5.3779,-32.38,-12.25,12,-12.30
2022/05/28 22:39:04,-119.523580,47.277280,7547.6984,3.098,-32.13,-12.31,12,-12.20
2022/05/28 22:39:06,-119.523640,47.277310,7523.6984,3.782,-31.94,-12.38,12,-12.14
2022/05/28 22:39:08,-119.523750,47.277390,7499.8997,7.6489,-31.69,-12.38,12,-12.07
2022/05/28 22:39:10,-119.523750,47.277500,7475.7991,5.6595,-31.44,-12.44,12,-12.01
2022/05/28 22:39:12,-119.523700,47.277570,7452.7014,3.1025,-31.19,-12.44,12,-11.93
2022/05/28 22:39:14,-119.523730,47.277640,7428.2991,6.1781,-31.06,-12.5,12,-11.92
2022/05/28 22:39:16,-119.523800,47.277700,7404.101,3.013,-30.81,-12.5,12,-11.91
2022/05/28 22:39:18,-119.523860,47.277720,7381.2989,3.5361,-30.69,-12.56,12,-11.84
2022/05/28 22:39:20,-119.523980,47.277790,7358.2012,7.4924,-30.56,-12.56,12,-11.82
2022/05/28 22:39:22,-119.524050,47.277940,7334.8992,9.665,-30.5,-12.63,12,-11.80
2022/05/28 22:39:24,-119.524060,47.278120,7311.8015,10.1299,-30.44,-12.63,12,-11.76
2022/05/28 22:39:26,-119.524090,47.278310,7288.8988,10.9614,-30.31,-12.69,12,-11.74
2022/05/28 22:39:28,-119.524140,47.278510,7265.9016,11.0955,-30.25,-12.69,12,-11.72
2022/05/28 22:39:30,-119.524190,47.278710,7242.301,11.547,-30.06,-12.69,12,-11.73
2022/05/28 22:39:32,-119.524210,47.278910,7218.5997,11.3235,-29.94,-12.75,12,-11.75
2022/05/28 22:39:34,-119.524160,47.279110,7194.3011,10.2998,-29.81,-12.81,12,-11.78
2022/05/28 22:39:36,-119.524060,47.279240,7169.7982,8.1451,-29.63,-12.81,4,-11.80
2022/05/28 22:39:38,-119.523980,47.279320,7145.7007,4.989,-29.5,-12.81,12,-11.81
2022/05/28 22:39:40,-119.523870,47.279400,7123.0998,7.6757,-29.31,-12.88,12,-11.76
2022/05/28 22:39:42,-119.523740,47.279500,7100.3008,7.7472,-29.13,-12.88,7,-11.75
2022/05/28 22:39:44,-119.523590,47.279620,7077.3006,8.3015,-28.88,-12.94,12,-11.70
2022/05/28 22:39:46,-119.523510,47.279710,7053.4987,4.752,-28.69,-12.88,12,-11.69
2022/05/28 22:39:48,-119.523530,47.279790,7030.0992,6.9917,-28.56,-13,12,-11.71
2022/05/28 22:39:50,-119.523610,47.279950,7005.9987,9.3163,-28.25,-12.94,12,-11.74
2022/05/28 22:39:52,-119.523690,47.280130,6983.0991,11.6052,-28.13,-13,12,-11.73
2022/05/28 22:39:54,-119.523640,47.280340,6959.1997,11.7437,-27.88,-13,12,-11.75
2022/05/28 22:39:56,-119.523510,47.280520,6935.5015,10.9659,-27.69,-13,12,-11.78
2022/05/28 22:39:58,-119.523390,47.280650,6911.5015,6.795,-27.5,-13,12,-11.81
2022/05/28 22:40:00,-119.523390,47.280770,6886.5994,7.5639,-27.38,-13.06,12,-11.86
2022/05/28 22:40:02,-119.523440,47.280950,6862.3007,11.1268,-27.25,-13.13,12,-11.88
2022/05/28 22:40:04,-119.523500,47.281120,6838.9988,9.1375,-27.13,-13.13,12,-11.84
2022/05/28 22:40:06,-119.523550,47.281300,6816.1997,12.1684,-27,-13.13,12,-11.79
2022/05/28 22:40:08,-119.523500,47.281510,6792.5015,10.6932,-26.94,-13.19,12,-11.77
2022/05/28 22:40:10,-119.523420,47.281640,6768.3004,6.7592,-26.75,-13.19,12,-11.83
2022/05/28 22:40:12,-119.523370,47.281730,6745.5989,5.284,-26.56,-13.25,12,-11.82
2022/05/28 22:40:14,-119.523410,47.281860,6723.001,9.4549,-26.25,-13.19,12,-11.81
2022/05/28 22:40:16,-119.523390,47.282060,6699.4004,11.7303,-26.13,-13.19,12,-11.80
2022/05/28 22:40:18,-119.523300,47.282220,6675.4004,7.5952,-25.94,-13.25,12,-11.82
2022/05/28 22:40:20,-119.523290,47.282350,6651.6992,8.5653,-25.69,-13.25,12,-11.81
2022/05/28 22:40:22,-119.523280,47.282550,6627.1993,11.9673,-25.5,-13.31,12,-11.86
2022/05/28 22:40:24,-119.523150,47.282740,6602.9982,11.328,-25.31,-13.38,12,-11.87
2022/05/28 22:40:26,-119.523030,47.282930,6578.8002,11.4219,-25.13,-13.31,12,-11.89
2022/05/28 22:40:28,-119.522990,47.283070,6554.1997,6.5536,-24.94,-13.44,12,-11.91
2022/05/28 22:40:30,-119.522960,47.283180,6530.6997,5.9054,-24.81,-13.44,12,-11.86
2022/05/28 22:40:32,-119.523000,47.283320,6508.2999,8.7977,-24.63,-13.38,12,-11.80
2022/05/28 22:40:34,-119.523070,47.283500,6486.2019,11.4219,-24.5,-13.56,12,-11.76
2022/05/28 22:40:36,-119.523130,47.283720,6464.299,12.3428,-24.38,-13.44,12,-11.73
2022/05/28 22:40:38,-119.523170,47.283940,6442.3991,13.1251,-24.19,-13.5,12,-11.67
2022/05/28 22:40:40,-119.523100,47.284170,6420.0999,12.7585,-24.06,-13.5,12,-11.61
2022/05/28 22:40:42,-119.523000,47.284370,6397.8008,9.8528,-23.94,-13.5,12,-11.59
2022/05/28 22:40:44,-119.522950,47.284490,6374.7,6.044,-23.75,-13.56,12,-11.61
2022/05/28 22:40:46,-119.523020,47.284630,6352.5014,8.9632,-23.5,-13.63,12,-11.56
2022/05/28 22:40:48,-119.523110,47.284770,6331.0983,8.2121,-23.5,-13.56,12,-11.48
2022/05/28 22:40:50,-119.523210,47.284910,6309.7014,9.2046,-23.31,-13.56,12,-11.40
2022/05/28 22:40:52,-119.523240,47.285100,6286.9999,11.3816,-23.19,-13.69,12,-11.34
2022/05/28 22:40:54,-119.523150,47.285260,6263.8991,8.0914,-23,-13.63,12,-11.30
2022/05/28 22:40:56,-119.523070,47.285350,6241.9992,4.9577,-22.81,-13.63,12,-11.23
2022/05/28 22:40:58,-119.523050,47.285430,6220.3005,5.1901,-22.69,-13.69,12,-11.13
2022/05/28 22:41:00,-119.523090,47.285570,6198.4006,10.0986,-22.38,-13.63,12,-11.08
2022/05/28 22:41:02,-119.523010,47.285740,6174.5012,9.589,-22.25,-13.69,12,-11.13
2022/05/28 22:41:04,-119.522870,47.285880,6152.0984,7.9439,-22.13,-13.69,12,-11.14
2022/05/28 22:41:06,-119.522770,47.286000,6130.2991,9.2895,-21.88,-13.69,12,-11.13
2022/05/28 22:41:08,-119.522770,47.286140,6105.8999,5.6059,-21.69,-13.75,12,-11.22
2022/05/28 22:41:10,-119.522770,47.286270,6082.1987,8.0422,-21.44,-13.75,12,-11.26
2022/05/28 22:41:12,-119.522820,47.286380,6058.601,4.8236,-21.38,-13.75,12,-11.31
2022/05/28 22:41:14,-119.522800,47.286450,6036.0001,4.5464,-21.13,-13.81,12,-11.29
2022/05/28 22:41:16,-119.522720,47.286520,6014.1002,5.6282,-21,-13.75,12,-11.28
2022/05/28 22:41:18,-119.522590,47.286610,5992.4015,7.1526,-20.81,-13.81,12,-11.29
2022/05/28 22:41:20,-119.522460,47.286720,5970.5016,7.7696,-20.75,-13.75,12,-11.31
2022/05/28 22:41:22,-119.522430,47.286820,5947.3003,5.1141,-20.56,-13.81,12,-11.32
2022/05/28 22:41:24,-119.522460,47.286910,5924.7999,4.3095,-20.38,-13.81,12,-11.30
2022/05/28 22:41:26,-119.522410,47.287030,5901.2999,9.3521,-20.25,-13.75,12,-11.36
2022/05/28 22:41:28,-119.522420,47.287190,5878.5984,8.2926,-20.06,-13.88,12,-11.39
2022/05/28 22:41:30,-119.522490,47.287330,5856.7991,8.7262,-19.88,-13.88,12,-11.39
2022/05/28 22:41:32,-119.522480,47.287490,5834.7011,9.5309,-19.69,-13.81,12,-11.33
2022/05/28 22:41:34,-119.522380,47.287610,5812.2007,5.9725,-19.56,-13.81,12,-11.33
2022/05/28 22:41:36,-119.522340,47.287690,5789.7004,4.5419,-19.44,-13.81,12,-11.35
2022/05/28 22:41:38,-119.522280,47.287760,5768.0992,6.0932,-19.31,-13.81,12,-11.26
2022/05/28 22:41:40,-119.522140,47.287860,5746.6992,7.8858,-19.13,-13.88,12,-11.18
2022/05/28 22:41:42,-119.522000,47.287940,5725.6009,7.0275,-19,-13.94,12,-11.10
2022/05/28 22:41:44,-119.521840,47.288040,5704.7008,8.5698,-18.81,-13.88,12,-11.04
2022/05/28 22:41:46,-119.521720,47.288120,5683.4989,5.3421,-18.75,-13.88,12,-11.02
2022/05/28 22:41:48,-119.521620,47.288190,5662.6994,5.5254,-18.56,-13.88,12,-10.99
2022/05/28 22:41:50,-119.521480,47.288280,5641.1988,9.2358,-18.38,-13.88,12,-10.98
2022/05/28 22:41:52,-119.521350,47.288460,5619.2989,11.5426,-18.31,-13.94,12,-10.93
2022/05/28 22:41:54,-119.521310,47.288670,5596.8016,12.2087,-18.13,-13.88,12,-10.93
2022/05/28 22:41:56,-119.521330,47.288870,5575.2004,10.805,-18,-13.88,12,-10.87
2022/05/28 22:41:58,-119.521370,47.289050,5553.5993,9.0526,-17.88,-13.88,12,-10.83
2022/05/28 22:42:00,-119.521420,47.289200,5531.9005,9.0391,-17.69,-13.88,12,-10.83
2022/05/28 22:42:02,-119.521490,47.289350,5510.2994,8.762,-17.56,-13.88,6,-10.81
2022/05/28 22:42:04,-119.521560,47.289490,5495.099,7.8411,-17.44,-13.94,12,-10.57
2022/05/28 22:42:06,-119.521630,47.289640,5472.0012,8.4625,-17.31,-13.94,12,-10.59
2022/05/28 22:42:08,-119.521690,47.289800,5450.7994,9.4236,-17.13,-13.94,8,-10.58
2022/05/28 22:42:10,-119.521640,47.290030,5432.5998,12.0746,-17,-13.88,12,-10.47
2022/05/28 22:42:12,-119.521510,47.290160,5407.8988,7.8858,-16.88,-13.94,12,-10.59
2022/05/28 22:42:14,-119.521400,47.290280,5384.4017,6.871,-16.75,-13.94,12,-10.68
2022/05/28 22:42:16,-119.521300,47.290380,5362.2001,6.6162,-16.63,-13.88,12,-10.71
2022/05/28 22:42:18,-119.521280,47.290520,5339.5992,10.2149,-16.44,-13.94,12,-10.77
2022/05/28 22:42:20,-119.521180,47.290710,5316.0016,10.4741,-16.31,-13.88,12,-10.84
2022/05/28 22:42:22,-119.521030,47.290820,5293.3001,7.2868,-16.25,-13.94,12,-10.87
2022/05/28 22:42:24,-119.520940,47.290900,5270.9003,5.5478,-16.13,-13.88,12,-10.86
2022/05/28 22:42:26,-119.520940,47.291030,5249.6009,8.3239,-16,-13.94,12,-10.85
2022/05/28 22:42:28,-119.520940,47.291180,5228.2984,8.7933,-15.81,-13.88,12,-10.84
2022/05/28 22:42:30,-119.520920,47.291350,5207.2002,9.9198,-15.69,-13.88,12,-10.82
2022/05/28 22:42:32,-119.520840,47.291550,5185.8001,12.1729,-15.56,-13.88,12,-10.82
2022/05/28 22:42:34,-119.520660,47.291700,5163.6991,9.3253,-15.44,-13.88,12,-11.05
2022/05/28 22:42:36,-119.520500,47.291780,5141.7992,7.3315,-15.31,-13.88,12,-11.01
2022/05/28 22:42:38,-119.520370,47.291840,5120.3992,5.4315,-15.13,-13.88,12,-11.01
2022/05/28 22:42:40,-119.520320,47.291930,5098.9017,5.2617,-15.06,-13.88,12,-11.12
2022/05/28 22:42:42,-119.520320,47.292060,5077.9009,9.1688,-14.94,-13.88,12,-11.00
2022/05/28 22:42:44,-119.520310,47.292250,5056.6991,10.948,-14.81,-13.88,12,-10.92
2022/05/28 22:42:46,-119.520290,47.292460,5035.7989,12.003,-14.63,-13.81,12,-10.88
2022/05/28 22:42:48,-119.520230,47.292670,5014.9994,11.9538,-14.5,-13.88,12,-10.82
2022/05/28 22:42:50,-119.520100,47.292810,4992.3009,6.5447,-14.38,-13.88,12,-10.79
2022/05/28 22:42:52,-119.520020,47.292880,4970.0993,4.5866,-14.19,-13.88,12,-10.77
2022/05/28 22:42:54,-119.519980,47.292950,4949.001,3.4333,-14.06,-13.88,12,-10.73
2022/05/28 22:42:56,-119.519920,47.292990,4928.3996,3.5182,-13.94,-13.88,12,-10.71
2022/05/28 22:42:58,-119.519840,47.293030,4907.3013,3.5897,-13.88,-13.88,12,-10.70
2022/05/28 22:43:00,-119.519800,47.293120,4885.9989,7.5997,-13.63,-13.88,12,-10.71
2022/05/28 22:43:02,-119.519760,47.293250,4865.0012,6.6385,-13.56,-13.81,12,-10.69
2022/05/28 22:43:04,-119.519750,47.293340,4843.6987,2.8611,-13.44,-13.81,12,-10.67
2022/05/28 22:43:06,-119.519710,47.293370,4822,1.7792,-13.25,-13.81,12,-10.66
2022/05/28 22:43:08,-119.519710,47.293410,4800.7006,2.2888,-13.19,-13.81,12,-10.66
2022/05/28 22:43:10,-119.519620,47.293450,4778.5995,6.6475,-13,-13.81,12,-10.68
2022/05/28 22:43:12,-119.519540,47.293520,4755.9011,3.1606,-12.94,-13.81,12,-10.73
2022/05/28 22:43:14,-119.519440,47.293540,4733.6994,6.4597,-12.75,-13.81,12,-10.77
2022/05/28 22:43:16,-119.519320,47.293630,4711.9002,6.1334,-12.63,-13.81,12,-10.80
2022/05/28 22:43:18,-119.519240,47.293680,4689.5004,5.293,-12.5,-13.81,12,-10.85
2022/05/28 22:43:20,-119.519110,47.293750,4667.4999,5.5165,-12.38,-13.81,12,-10.83
2022/05/28 22:43:22,-119.519020,47.293780,4644.899,5.5701,-12.19,-13.81,12,-10.84
2022/05/28 22:43:24,-119.518880,47.293850,4622.7004,6.2854,-12,-13.81,12,-10.88
2022/05/28 22:43:26,-119.518820,47.293890,4599.9989,4.4257,-11.88,-13.75,12,-10.95
2022/05/28 22:43:28,-119.518690,47.293970,4577.8003,7.3583,-11.75,-13.75,12,-10.98
2022/05/28 22:43:30,-119.518680,47.294040,4555.5012,1.8195,-11.63,-13.75,12,-11.02
2022/05/28 22:43:32,-119.518600,47.294080,4533.2995,6.2586,-11.44,-13.75,12,-11.06
2022/05/28 22:43:34,-119.518550,47.294180,4511.2015,4.153,-11.38,-13.75,12,-11.08
2022/05/28 22:43:36,-119.518470,47.294220,4488.7012,5.9233,-11.25,-13.75,12,-11.11
2022/05/28 22:43:38,-119.518420,47.294290,4466.1003,2.946,-11.06,-13.81,12,-11.15
2022/05/28 22:43:40,-119.518420,47.294310,4444.5997,1.739,-10.94,-13.75,12,-11.13
2022/05/28 22:43:42,-119.518320,47.294370,4422.4986,7.2644,-10.75,-13.75,12,-11.11
2022/05/28 22:43:44,-119.518300,47.294480,4401.0011,4.0994,-10.63,-13.69,12,-11.09
2022/05/28 22:43:46,-119.518270,47.294510,4379.8998,3.7641,-10.5,-13.69,12,-11.07
2022/05/28 22:43:48,-119.518150,47.294600,4358.2986,7.935,-10.44,-13.63,12,-11.04
2022/05/28 22:43:50,-119.518140,47.294690,4336.3012,2.5526,-10.25,-13.69,12,-11.04
2022/05/28 22:43:52,-119.518060,47.294710,4314.7,5.6193,-10.13,-13.75,12,-11.01
2022/05/28 22:43:54,-119.517940,47.294800,4293.3,6.6654,-10.06,-13.69,12,-10.98
2022/05/28 22:43:56,-119.517940,47.294860,4272.0006,1.9357,-9.94,-13.69,12,-10.93
2022/05/28 22:43:58,-119.517880,47.294880,4251.201,5.1767,-9.81,-13.69,12,-10.89
2022/05/28 22:44:00,-119.517750,47.294950,4230.3009,6.2675,-9.63,-13.69,12,-10.84
2022/05/28 22:44:02,-119.517740,47.295030,4209.4008,3.8892,-9.56,-13.63,12,-10.80
2022/05/28 22:44:04,-119.517760,47.295090,4189.1011,2.2933,-9.44,-13.63,12,-10.74
2022/05/28 22:44:06,-119.517720,47.295090,4168.3991,4.1575,-9.25,-13.69,12,-10.68
2022/05/28 22:44:08,-119.517620,47.295130,4147.0997,3.3975,-9.19,-13.63,12,-10.63
2022/05/28 22:44:10,-119.517590,47.295120,4126.0014,3.0667,-9.06,-13.63,12,-10.62
2022/05/28 22:44:12,-119.517460,47.295100,4105.1013,6.196,-8.94,-13.63,12,-10.58
2022/05/28 22:44:14,-119.517350,47.295160,4084.3992,4.1932,-8.75,-13.56,12,-10.55
2022/05/28 22:44:16,-119.517310,47.295160,4062.7005,3.5093,-8.69,-13.63,11,-10.57
2022/05/28 22:44:18,-119.517200,47.295200,4041.0994,4.533,-8.5,-13.56,12,-10.57
2022/05/28 22:44:20,-119.517200,47.295230,4020.0011,0.88067,-8.44,-13.56,12,-10.54
2022/05/28 22:44:22,-119.517100,47.295250,3998.3999,5.4941,-8.25,-13.56,12,-10.54
2022/05/28 22:44:24,-119.517080,47.295300,3976.7012,0.50068,-8.13,-13.56,12,-10.55
2022/05/28 22:44:26,-119.517010,47.295290,3955.4993,5.3287,-8,-13.5,12,-10.55
2022/05/28 22:44:28,-119.516890,47.295360,3934.5992,6.0753,-7.94,-13.56,12,-10.55
2022/05/28 22:44:30,-119.516900,47.295430,3913.6991,1.9312,-7.81,-13.5,12,-10.55
2022/05/28 22:44:32,-119.516850,47.295430,3892.7989,4.3765,-7.69,-13.5,12,-10.55
2022/05/28 22:44:34,-119.516740,47.295500,3872.3987,6.6743,-7.63,-13.5,12,-10.56
2022/05/28 22:44:36,-119.516710,47.295560,3851.5016,2.1234,-7.44,-13.5,12,-10.56
2022/05/28 22:44:38,-119.516620,47.295620,3830.1016,5.5925,-7.31,-13.5,12,-10.57
2022/05/28 22:44:40,-119.516540,47.295660,3808.7016,4.9845,-7.19,-13.56,12,-10.58
2022/05/28 22:44:42,-119.516380,47.295720,3788.3988,7.859,-7.06,-13.5,12,-10.56
2022/05/28 22:44:44,-119.516240,47.295840,3768.4009,8.4133,-6.94,-13.44,12,-10.53
2022/05/28 22:44:46,-119.516170,47.295970,3748.6011,7.7338,-6.88,-13.44,12,-10.47
2022/05/28 22:44:48,-119.516110,47.296100,3729.2006,7.3315,-6.75,-13.38,11,-10.40
2022/05/28 22:44:50,-119.515950,47.296170,3708.5991,7.9126,-6.63,-13.44,12,-10.38
2022/05/28 22:44:52,-119.515750,47.296220,3689.2992,8.0199,-6.5,-13.38,12,-10.30
2022/05/28 22:44:54,-119.515570,47.296250,3669.9993,6.3167,-6.38,-13.38,12,-10.22
2022/05/28 22:44:56,-119.515400,47.296260,3650.6993,7.2286,-6.31,-13.31,12,-10.16
2022/05/28 22:44:58,-119.515200,47.296280,3631.2988,8.0646,-6.25,-13.31,12,-10.11
2022/05/28 22:45:00,-119.514990,47.296330,3612.3006,8.4714,-6.06,-13.25,12,-10.05
2022/05/28 22:45:02,-119.514790,47.296370,3593.1013,8.0825,-6,-13.25,12,-9.99
2022/05/28 22:45:04,-119.514600,47.296380,3573.8013,6.8487,-5.94,-13.25,12,-9.95
2022/05/28 22:45:06,-119.514420,47.296370,3554.4008,7.1526,-5.81,-13.25,12,-9.90
2022/05/28 22:45:08,-119.514280,47.296340,3534.5004,4.1306,-5.69,-13.19,12,-9.85
2022/05/28 22:45:10,-119.514230,47.296340,3514.8012,1.9312,-5.56,-13.25,12,-9.80
2022/05/28 22:45:12,-119.514190,47.296400,3494.9008,4.153,-5.5,-13.13,12,-9.78
2022/05/28 22:45:14,-119.514170,47.296450,3475.6984,2.1413,-5.38,-13.13,12,-9.76
2022/05/28 22:45:16,-119.514150,47.296480,3456.8008,2.5258,-5.25,-13,12,-9.73
2022/05/28 22:45:18,-119.514040,47.296560,3436.5011,7.783,-5.13,-13.06,12,-9.76
2022/05/28 22:45:20,-119.513830,47.296630,3417,8.9989,-5.06,-13.06,12,-9.72
2022/05/28 22:45:22,-119.513620,47.296700,3397.9013,8.8425,-5,-13,12,-9.71
2022/05/28 22:45:24,-119.513410,47.296760,3378.6989,8.0914,-4.81,-13,12,-9.71
2022/05/28 22:45:26,-119.513240,47.296760,3359.7007,5.4539,-4.75,-12.94,12,-9.70
2022/05/28 22:45:28,-119.513090,47.296770,3340.9006,6.4597,-4.63,-12.94,12,-9.68
2022/05/28 22:45:30,-119.512910,47.296840,3321.7013,8.7933,-4.44,-12.88,12,-9.69
2022/05/28 22:45:32,-119.512730,47.296960,3303.5992,9.4147,-4.38,-12.88,12,-9.65
2022/05/28 22:45:34,-119.512560,47.297070,3285.8994,9.0436,-4.31,-12.88,12,-9.60
2022/05/28 22:45:36,-119.512360,47.297150,3267.4987,8.6055,-4.19,-12.81,12,-9.56
2022/05/28 22:45:38,-119.512200,47.297150,3248.7992,4.0055,-4,-12.75,12,-9.52
2022/05/28 22:45:40,-119.512150,47.297170,3229.9991,1.7122,-4.06,-12.75,12,-9.49
2022/05/28 22:45:42,-119.512050,47.297200,3210.7998,6.2496,-3.94,-12.69,12,-9.47
2022/05/28 22:45:44,-119.511920,47.297300,3190.7988,7.2063,-3.88,-12.69,12,-9.50
2022/05/28 22:45:46,-119.511830,47.297360,3170.7003,5.369,-3.81,-12.69,12,-9.54
2022/05/28 22:45:48,-119.511720,47.297450,3150.9005,6.7548,-3.75,-12.63,12,-9.52
2022/05/28 22:45:50,-119.511650,47.297520,3130.7014,4.989,-3.69,-12.63,12,-9.54
2022/05/28 22:45:52,-119.511530,47.297600,3110.3011,6.2183,-3.56,-12.5,12,-9.59
2022/05/28 22:45:54,-119.511440,47.297670,3089.9009,5.7087,-3.56,-12.44,12,-9.63
2022/05/28 22:45:56,-119.511330,47.297750,3069.6987,7.6801,-3.5,-12.5,12,-9.67
2022/05/28 22:45:58,-119.511280,47.297850,3049.2984,3.8803,-3.44,-12.38,12,-9.72
2022/05/28 22:46:00,-119.511230,47.297860,3029.6998,2.6062,-3.38,-12.38,12,-9.73
2022/05/28 22:46:02,-119.511140,47.297850,3011.5002,3.5137,-3.31,-12.38,12,-9.74
2022/05/28 22:46:04,-119.511070,47.297840,2992.9988,2.2084,-3.25,-12.25,12,-9.76
2022/05/28 22:46:06,-119.511050,47.297830,2974.6011,0.20117,-3.19,-12.25,12,-9.76
2022/05/28 22:46:08,-119.511050,47.297840,2956.3009,0.32187,-3.06,-12.19,12,-9.75
2022/05/28 22:46:10,-119.511060,47.297860,2938.4,2.423,-3,-12.19,12,-9.72
2022/05/28 22:46:12,-119.511090,47.297920,2920.301,3.2813,-3,-12.19,12,-9.68
2022/05/28 22:46:14,-119.511100,47.297950,2901.9002,1.0952,-2.81,-12.13,12,-9.63
2022/05/28 22:46:16,-119.511040,47.297950,2882.899,4.3676,-2.81,-12.13,12,-9.59
2022/05/28 22:46:18,-119.510910,47.297990,2863.599,6.0261,-2.75,-12.06,12,-9.58
2022/05/28 22:46:20,-119.510790,47.298070,2845.1007,6.415,-2.69,-12.06,12,-9.52
2022/05/28 22:46:22,-119.510700,47.298160,2826.4013,6.2451,-2.56,-12,12,-9.46
2022/05/28 22:46:24,-119.510580,47.298240,2808.2992,6.4508,-2.5,-11.94,12,-9.39
2022/05/28 22:46:26,-119.510460,47.298270,2789.7003,4.1843,-2.44,-11.88,12,-9.33
2022/05/28 22:46:28,-119.510420,47.298260,2771.0008,1.1668,-2.38,-11.88,12,-9.28
2022/05/28 22:46:30,-119.510450,47.298260,2752.8012,2.5302,-2.31,-11.81,12,-9.23
2022/05/28 22:46:32,-119.510440,47.298340,2733.6994,5.36,-2.25,-11.75,12,-9.26
2022/05/28 22:46:34,-119.510320,47.298390,2714.5,5.4539,-2.19,-11.75,12,-9.28
2022/05/28 22:46:36,-119.510190,47.298420,2696.9984,5.0158,-2.19,-11.69,12,-9.25
2022/05/28 22:46:38,-119.510100,47.298410,2679,1.2741,-2.06,-11.69,12,-9.24
2022/05/28 22:46:40,-119.510120,47.298440,2660.4986,3.1785,-1.94,-11.69,12,-9.26
2022/05/28 22:46:42,-119.510150,47.298500,2642.7013,4.7744,-1.88,-11.63,12,-9.25
2022/05/28 22:46:44,-119.510150,47.298600,2625.3003,5.6774,-1.81,-11.56,12,-9.22
2022/05/28 22:46:46,-119.510110,47.298700,2607.7012,6.1692,-1.75,-11.56,12,-9.17
2022/05/28 22:46:48,-119.509990,47.298760,2589.8003,5.1857,-1.69,-11.56,12,-9.13
2022/05/28 22:46:50,-119.509840,47.298780,2571.7988,6.4955,-1.63,-11.5,12,-9.11
2022/05/28 22:46:52,-119.509680,47.298840,2554.9007,6.8039,-1.63,-11.44,12,-9.05
2022/05/28 22:46:54,-119.509540,47.298880,2536.7986,4.381,-1.5,-11.44,12,-9.05
2022/05/28 22:46:56,-119.509480,47.298850,2518.4009,2.7627,-1.44,-11.38,12,-9.04
2022/05/28 22:46:58,-119.509450,47.298820,2500.8992,2.5034,-1.38,-11.31,12,-9.00
2022/05/28 22:47:00,-119.509320,47.298830,2483.0014,5.8383,-1.31,-11.31,12,-8.99
2022/05/28 22:47:02,-119.509250,47.298870,2464.7012,1.8016,-1.25,-11.31,12,-8.97
2022/05/28 22:47:04,-119.509140,47.298900,2445.5994,5.0873,-1.19,-11.25,6,-8.96
2022/05/28 22:47:06,-119.509120,47.298950,2426.4,1.7971,-1.13,-11.19,12,-9.02
2022/05/28 22:47:08,-119.509070,47.298950,2407.1001,4.0904,-1.06,-11.19,12,-9.06
2022/05/28 22:47:10,-119.508930,47.298930,2388.6993,5.4584,-1,-11.13,6,-9.06
2022/05/28 22:47:12,-119.508770,47.298970,2370.3991,6.8442,-0.81,-11.06,12,-9.08
2022/05/28 22:47:14,-119.508660,47.299060,2351.9008,5.9233,-0.81,-11.06,12,-9.11
2022/05/28 22:47:16,-119.508640,47.299160,2333.1007,4.6984,-0.75,-11,12,-9.15
2022/05/28 22:47:18,-119.508660,47.299210,2314.9987,1.283,-0.69,-11,12,-9.16
2022/05/28 22:47:20,-119.508610,47.299220,2296.1011,4.0502,-0.56,-11,12,-9.19
2022/05/28 22:47:22,-119.508520,47.299300,2277.301,6.8621,-0.5,-10.94,12,-9.25
2022/05/28 22:47:24,-119.508540,47.299410,2258.0986,5.6238,-0.44,-10.88,12,-9.29
2022/05/28 22:47:26,-119.508610,47.299450,2238.7011,3.1114,-0.44,-10.81,12,-9.32
2022/05/28 22:47:28,-119.508680,47.299550,2217.9991,7.9752,-0.38,-10.75,12,-9.43
2022/05/28 22:47:30,-119.508830,47.299620,2197.4007,5.3868,-0.38,-10.69,12,-9.52
2022/05/28 22:47:32,-119.508900,47.299660,2177.6009,3.2008,-0.31,-10.69,12,-9.57
2022/05/28 22:47:34,-119.508970,47.299700,2158.4016,3.9831,-0.38,-10.63,12,-9.57
2022/05/28 22:47:36,-119.509120,47.299740,2139.0986,8.7709,-0.38,-10.63,12,-9.58
2022/05/28 22:47:38,-119.509320,47.299860,2120.201,10.1612,-0.38,-10.56,12,-9.56
2022/05/28 22:47:40,-119.509440,47.300010,2101.599,8.981,-0.38,-10.5,12,-9.57
2022/05/28 22:47:42,-119.509510,47.300140,2083.3994,7.1705,-0.38,-10.44,12,-9.57
2022/05/28 22:47:44,-119.509570,47.300260,2064.9011,6.7995,-0.38,-10.38,12,-9.57
2022/05/28 22:47:46,-119.509640,47.300400,2046.8996,8.1406,-0.38,-10.38,12,-9.54
2022/05/28 22:47:48,-119.509690,47.300510,2028.7,4.5375,-0.44,-10.31,12,-9.54
2022/05/28 22:47:50,-119.509740,47.300560,2010.7991,3.5853,-0.38,-10.31,12,-9.51
